Date,Portfolio_Value,Cash,Position_Value
2024-05-15,101943.4510211713,98176.40606464681,3767.0449565244876
2024-05-16,101932.66312681725,98176.40606464681,3756.257062170431
2024-05-17,101857.82362898653,98176.40606464681,3681.4175643397184
2024-05-20,101949.42289126015,98176.40606464681,3773.0168266133405
2024-05-21,101973.54615930199,98176.40606464681,3797.140094655175
2024-05-22,101956.19024094057,98176.40606464681,3779.7841762937583
2024-05-23,102308.45279055438,98176.40606464681,4132.0467259075685
2024-05-24,102414.7401672116,98176.40606464681,4238.334102564785
2024-05-28,102710.59446290025,98176.40606464681,4534.188398253435
2024-05-29,102747.37673428195,98176.40606464681,4570.970669635139
2024-05-30,102575.20644952686,98176.40606464681,4398.800384880044
2024-05-31,102540.69302692675,98176.40606464681,4364.286962279935
2024-06-03,102754.34340963543,98176.40606464681,4577.937344988614
2024-06-04,102811.54775085238,98176.40606464681,4635.141686205562
2024-06-05,103050.5161402408,98176.40606464681,4874.11007559398
2024-06-06,102993.1127772009,98176.40606464681,4816.706712554085
2024-06-07,102988.73399324596,98176.40606464681,4812.327928599142
2024-06-10,103024.64056860669,98176.40606464681,4848.234503959879
2024-06-11,102990.00499826181,98176.40606464681,4813.598933615
2024-06-12,103160.7958035113,98176.40606464681,4984.389738864477
2024-06-13,103336.36434791193,98176.40606464681,5159.958283265127
2024-06-14,103426.73666343585,98176.40606464681,5250.33059878904
2024-06-17,103390.90605060296,98176.40606464681,5214.499985956145
2024-06-18,103574.03833582593,98176.40606464681,5397.632271179111
2024-06-20,103382.94396228464,98176.40606464681,5206.537897637823
2024-06-21,103215.3372023522,98176.40606464681,5038.931137705385
2024-06-24,102874.4494505952,95089.0500829477,7785.399367647512
2024-06-25,103400.46309426309,95089.0500829477,8311.413011315399
2024-06-26,103420.8976173951,95089.0500829477,8331.847534447392
2024-06-27,103262.03829232196,95089.0500829477,8172.988209374271
2024-06-28,103232.37608630832,95089.0500829477,8143.326003360624
2024-07-01,103282.47382163463,95089.0500829477,8193.423738686928
2024-07-02,103175.02881928837,95089.0500829477,8085.978736340685
2024-07-03,103544.82033740696,95089.0500829477,8455.770254459256
2024-07-05,103383.32481899069,95089.0500829477,8294.274736042995
2024-07-08,103539.54593835934,95089.0500829477,8450.495855411646
2024-07-09,103749.16255018488,95089.0500829477,8660.112467237188
2024-07-10,103971.95506834105,103971.95506834105,0.0
2024-07-11,103967.8390257316,100851.79641629082,3116.0426094407912
2024-07-12,104012.84351745725,100851.79641629082,3161.0471011664386
2024-07-15,103993.2762659788,100851.79641629082,3141.4798496879876
2024-07-16,103942.40178548441,100851.79641629082,3090.605369193595
2024-07-17,103733.57305556601,97738.66595398061,5994.907101585396
2024-07-18,103891.0797401444,97738.66595398061,6152.413786163794
2024-07-19,103726.41588476795,94625.75021322956,9100.66567153838
2024-07-22,104159.33979871684,94625.75021322956,9533.58958548728
2024-07-23,104086.02827088564,94625.75021322956,9460.278057656076
2024-07-24,103442.42971817417,94625.75021322956,8816.679504944608
2024-07-25,103286.30833178657,91526.0380947809,11760.270237005669
2024-07-26,103368.00749118849,91526.0380947809,11841.969396407583
2024-07-29,103214.03895011758,91526.0380947809,11688.00085533668
2024-07-30,102386.70976981499,88453.3147420455,13933.39502776948
2024-07-31,104171.86872846965,88453.3147420455,15718.553986424142
2024-08-01,103122.80324756188,88453.3147420455,14669.488505516376
2024-08-02,102862.2143442022,88453.3147420455,14408.899602156698
2024-08-05,101942.07193347253,85393.93092418664,16548.14100928588
2024-08-06,102568.08396108741,85393.93092418664,17174.153036900767
2024-08-07,101684.3255525018,82342.27972950386,19342.045822997934
2024-08-08,102869.36942673716,82342.27972950386,20527.089697233303
2024-08-09,102826.34815510639,82342.27972950386,20484.068425602527
2024-08-12,103661.35633686767,82342.27972950386,21319.07660736381
2024-08-13,105053.6843841878,82342.27972950386,22711.404654683945
2024-08-14,105433.05812129143,82342.27972950386,23090.778391787557
2024-08-15,106367.79505831267,82342.27972950386,24025.5153288088
2024-08-16,106704.14304628976,82342.27972950386,24361.86331678589
2024-08-19,107737.61318920173,107737.61318920173,0.0
2024-08-20,107737.61318920173,107737.61318920173,0.0
2024-08-21,107737.61318920173,107737.61318920173,0.0
2024-08-22,107737.61318920173,107737.61318920173,0.0
2024-08-23,107737.61318920173,107737.61318920173,0.0
2024-08-26,107737.61318920173,107737.61318920173,0.0
2024-08-27,107737.61318920173,107737.61318920173,0.0
2024-08-28,107737.61318920173,107737.61318920173,0.0
2024-08-29,107733.38428970556,104504.48479352568,3228.899496179872
2024-08-30,107782.26159862544,104504.48479352568,3277.7768050997583
2024-09-03,107470.05294937658,104504.48479352568,2965.5681558508986
2024-09-04,107420.90151860737,104504.48479352568,2916.416725081678
2024-09-05,107448.36043838205,104504.48479352568,2943.8756448563586
2024-09-06,107323.87327006251,101283.64209664168,6040.231173420834
2024-09-09,107537.68745325628,101283.64209664168,6254.045356614604
2024-09-10,107633.4332370092,101283.64209664168,6349.791140367521
2024-09-11,108150.93263706983,101283.64209664168,6867.290540428151
2024-09-12,108282.5218383771,101283.64209664168,6998.879741735416
2024-09-13,108280.17131070093,101283.64209664168,6996.529214059246
2024-09-16,108143.88284731057,101283.64209664168,6860.240750668897
2024-09-17,108073.97672857223,101283.64209664168,6790.33463193055
2024-09-18,107943.5625669444,101283.64209664168,6659.9204703027135
2024-09-19,108207.91556092103,101283.64209664168,6924.2734642793575
2024-09-20,108098.06212793796,101283.64209664168,6814.420031296285
2024-09-23,108113.33629881858,101283.64209664168,6829.694202176907
2024-09-24,108384.15044192149,101283.64209664168,7100.508345279807
2024-09-25,108539.23729859611,101283.64209664168,7255.595201954436
2024-09-26,108570.37203940378,101283.64209664168,7286.72994276211
2024-09-27,108415.28563104647,101283.64209664168,7131.643534404796
2024-09-30,108417.63526208802,101283.64209664168,7133.993165446338
2024-10-01,108152.56547608692,98037.9378884767,10114.627587610214
2024-10-02,108312.49783626234,98037.9378884767,10274.559947785625
2024-10-03,108658.2972843042,98037.9378884767,10620.359395827483
2024-10-04,108837.24822487007,98037.9378884767,10799.31033639337
2024-10-07,109079.30810239892,98037.9378884767,11041.370213922215
2024-10-08,109526.25298843582,98037.9378884767,11488.315099959123
2024-10-09,109505.50388678529,98037.9378884767,11467.565998308573
2024-10-10,109692.2365651562,98037.9378884767,11654.29867667949
2024-10-11,109691.37361364717,98037.9378884767,11653.435725170462
2024-10-14,109974.06544422379,98037.9378884767,11936.127555747082
2024-10-15,109410.45515624652,94754.4958589033,14655.959297343208
2024-10-16,109869.2875397068,94754.4958589033,15114.79168080349
2024-10-17,110004.04246146872,94754.4958589033,15249.546602565419
2024-10-18,110123.2049353609,94754.4958589033,15368.709076457599
2024-10-21,110742.10973775794,110742.10973775794,0.0
2024-10-22,110742.10973775794,110742.10973775794,0.0
2024-10-23,110742.10973775794,110742.10973775794,0.0
2024-10-24,110742.10973775794,110742.10973775794,0.0
2024-10-25,110742.10973775794,110742.10973775794,0.0
2024-10-28,110742.10973775794,110742.10973775794,0.0
2024-10-29,110742.10973775794,110742.10973775794,0.0
2024-10-30,110742.10973775794,110742.10973775794,0.0
2024-10-31,110737.79079341017,107418.84644562521,3318.944347784953
2024-11-01,110803.78951187409,107418.84644562521,3384.9430662488767
2024-11-04,110820.039165992,107418.84644562521,3401.1927203667883
2024-11-05,110916.53737027987,107418.84644562521,3497.690924654664
2024-11-06,111059.03492419492,107418.84644562521,3640.188478569706
2024-11-07,111136.06226195823,111136.06226195823,0.0
2024-11-08,111136.06226195823,111136.06226195823,0.0
2024-11-11,111136.06226195823,111136.06226195823,0.0
2024-11-12,111136.06226195823,111136.06226195823,0.0
2024-11-13,111136.06226195823,111136.06226195823,0.0
2024-11-14,111136.06226195823,111136.06226195823,0.0
2024-11-15,111136.06226195823,111136.06226195823,0.0
2024-11-18,111136.06226195823,111136.06226195823,0.0
2024-11-19,111136.06226195823,111136.06226195823,0.0
2024-11-20,111136.06226195823,111136.06226195823,0.0
2024-11-21,111136.06226195823,111136.06226195823,0.0
2024-11-22,111136.06226195823,111136.06226195823,0.0
2024-11-25,111131.73151084148,107800.98039409948,3330.7511167420053
2024-11-26,111153.77019596838,107800.98039409948,3352.7898018689034
2024-11-27,111110.74997079864,104466.5279913071,6644.221979491537
2024-11-29,111253.61076278053,104466.5279913071,6787.08277147344
2024-12-02,111272.26562954152,104466.5279913071,6805.73763823442
2024-12-03,111352.28763471794,104466.5279913071,6885.759643410839
2024-12-04,111591.86060307782,104466.5279913071,7125.332611770722
2024-12-05,111580.30161429803,111580.30161429803,0.0
2024-12-06,111580.30161429803,111580.30161429803,0.0
2024-12-09,111580.30161429803,111580.30161429803,0.0
2024-12-10,111575.95754931458,108231.89256586909,3344.0649834454957
2024-12-11,111680.93110159085,108231.89256586909,3449.038535721759
2024-12-12,111632.15811849384,108231.89256586909,3400.2655526247495
2024-12-13,111555.65590893065,108231.89256586909,3323.763343061569
2024-12-16,111499.9499579628,108231.89256586909,3268.057392093723
2024-12-17,111460.08992702066,108231.89256586909,3228.197361151569
2024-12-18,111419.10876217952,104888.18912208131,6530.919640098207
2024-12-19,111508.78048912485,104888.18912208131,6620.591367043547
2024-12-20,111712.44476613955,104888.18912208131,6824.255644058242
2024-12-23,111964.2380453592,104888.18912208131,7076.048923277889
2024-12-24,111992.10330331506,104888.18912208131,7103.914181233741
2024-12-26,111977.41060028833,104888.18912208131,7089.221478207016
2024-12-27,111829.47606596656,104888.18912208131,6941.286943885258
2024-12-30,111853.79379621551,104888.18912208131,6965.604674134204
2024-12-31,111687.32638756785,101536.43890836995,10150.887479197896
2025-01-02,111991.19498012675,101536.43890836995,10454.756071756805
2025-01-03,112456.82525730178,101536.43890836995,10920.386348931836
2025-01-06,112819.45199543663,112819.45199543663,0.0
2025-01-07,112819.45199543663,112819.45199543663,0.0
2025-01-08,112819.45199543663,112819.45199543663,0.0
2025-01-10,112819.45199543663,112819.45199543663,0.0
2025-01-13,112819.45199543663,112819.45199543663,0.0
2025-01-14,112815.07079307912,109433.86843557353,3381.2023575055937
2025-01-15,112930.03644044364,109433.86843557353,3496.1680048701146
2025-01-16,112861.5189684466,109433.86843557353,3427.650532873076
2025-01-17,112967.7589621241,109433.86843557353,3533.8905265505764
2025-01-21,113047.82395300925,109433.86843557353,3613.9555174357206
2025-01-22,113207.95432643328,109433.86843557353,3774.0858908597493
2025-01-23,113207.02517307007,113207.02517307007,0.0
2025-01-24,113207.02517307007,113207.02517307007,0.0
2025-01-27,113202.63235513281,109809.81441787796,3392.8179372548475
2025-01-28,113505.47082232579,109809.81441787796,3695.656404447827
2025-01-29,113353.90827332069,109809.81441787796,3544.093855442726
2025-01-30,113381.12661328838,109809.81441787796,3571.3121954104176
2025-01-31,113249.90632553118,109809.81441787796,3440.0919076532196
2025-02-03,113147.81623841492,106414.2481954741,6733.568042940823
2025-02-04,113262.67802053184,106414.2481954741,6848.429825057747
2025-02-05,113619.38530719015,106414.2481954741,7205.137111716061
2025-02-06,113841.60472924096,106414.2481954741,7427.356533766862
2025-02-07,113908.55927835434,106414.2481954741,7494.311082880253
2025-02-10,114123.85420552579,106414.2481954741,7709.606010051694
2025-02-11,114079.4107615771,106414.2481954741,7665.16256610301
2025-02-12,113983.59541464709,106414.2481954741,7569.347219172991
2025-02-13,114223.13157966475,106414.2481954741,7808.883384190656
2025-02-14,114428.61390605237,106414.2481954741,8014.365710578279
2025-02-18,114460.35972654312,106414.2481954741,8046.111531069027
2025-02-19,114450.5471257593,106414.2481954741,8036.298930285209
2025-02-20,114501.34026235991,106414.2481954741,8087.092066885814
2025-02-21,114173.4924521338,106414.2481954741,7759.244256659698
2025-02-24,113933.95716803908,106414.2481954741,7519.708972564987
2025-02-25,113723.28047945362,106414.2481954741,7309.03228397952
2025-02-26,113991.67700182644,106414.2481954741,7577.428806352337
2025-02-27,113349.25777121287,106414.2481954741,6935.009575738773
2025-02-28,113624.579669388,106414.2481954741,7210.331473913905
2025-03-03,112993.3583009528,103023.31585007152,9970.04245088127
2025-03-04,113157.66920282872,99627.45402987617,13530.215172952558
2025-03-05,113310.48056514209,99627.45402987617,13683.026535265919
2025-03-06,112521.05512272788,96250.69120448129,16270.363918246587
2025-03-07,112828.63114808878,92864.7008217754,19963.930326313377
2025-03-10,111812.70687038563,89509.18908084642,22303.51778953921
2025-03-11,112179.44562148783,86142.67484763935,26036.770773848482
2025-03-12,113852.98339176107,86142.67484763935,27710.308544121708
2025-03-13,113814.67620045457,86142.67484763935,27672.001352815216
2025-03-14,115272.73533456051,86142.67484763935,29130.060486921153
2025-03-17,114760.3791627532,86142.67484763935,28617.704315113853
2025-03-18,113778.76218100233,86142.67484763935,27636.087333362964
2025-03-19,114279.1470129922,86142.67484763935,28136.472165352843
2025-03-20,114520.95967379982,86142.67484763935,28378.284826160467
2025-03-21,114322.24237485591,86142.67484763935,28179.567527216554
2025-03-24,115210.48729046792,86142.67484763935,29067.81244282857
2025-03-25,115038.10584301308,86142.67484763935,28895.43099537373
2025-03-26,113374.53644119798,82740.30681530155,30634.229625896434
2025-03-27,112747.09555619935,82740.30681530155,30006.788740897795
2025-03-28,112273.14764684669,82740.30681530155,29532.84083154514
2025-03-31,111921.41060360188,79381.53386463753,32539.876738964344
2025-04-01,112452.83263524638,79381.53386463753,33071.298770608846
2025-04-02,112533.89712944275,79381.53386463753,33152.36326480521
2025-04-03,109941.54504876403,76082.1586607709,33859.38638799314
2025-04-04,107446.09821788936,72857.64910555625,34588.44911233311
2025-04-07,108663.12565463464,69596.62763297597,39066.49802165867
2025-04-08,108122.74519372349,66351.81806009416,41770.92713362933
2025-04-09,115943.4048376012,66351.81806009416,49591.58677750705
2025-04-10,113011.19943938847,66351.81806009416,46659.38137929432
2025-04-11,114468.62568203764,66351.81806009416,48116.80762194348
2025-04-14,114373.19955479211,66351.81806009416,48021.38149469795
2025-04-15,115019.50040612454,66351.81806009416,48667.68234603038
2025-04-16,111675.22372876189,66351.81806009416,45323.40566866773
2025-04-17,110373.94722450469,66351.81806009416,44022.12916441053
2025-04-21,108387.33822634407,66351.81806009416,42035.52016624992
2025-04-22,109246.17668128357,66351.81806009416,42894.358621189414
2025-04-23,110903.13328974586,66351.81806009416,44551.3152296517
2025-04-24,112516.7125805167,66351.81806009416,46164.89452042254
2025-04-25,114503.33150786646,66351.81806009416,48151.513447772304
2025-04-28,113514.35779012289,66351.81806009416,47162.53973002874
2025-04-29,113640.14737780648,66351.81806009416,47288.329317712334
2025-04-30,113596.77336984477,66351.81806009416,47244.95530975061
2025-05-01,114763.5821750963,66351.81806009416,48411.76411500214
2025-05-02,116017.14561573073,66351.81806009416,49665.32755563658
2025-05-05,115722.18912267208,66351.81806009416,49370.37106257791
2025-05-06,115600.7385906495,66351.81806009416,49248.92053055535
2025-05-07,117127.56655576715,66351.81806009416,50775.748495673
2025-05-08,117262.03425477282,66351.81806009416,50910.216194678665
2025-05-09,116949.72484879976,66351.81806009416,50597.90678870559
2025-05-12,119704.09184977479,66351.81806009416,53352.27378968064
2025-05-13,122710.03471638734,66351.81806009416,56358.21665629318
2025-05-14,125056.66618414377,66351.81806009416,58704.848124049626
2025-05-15,124835.45046921464,66351.81806009416,58483.63240912049
2025-05-16,125082.69389865054,66351.81806009416,58730.875838556385
2025-05-19,125156.43467678006,66351.81806009416,58804.616616685904
2025-05-20,124640.25584933284,66351.81806009416,58288.43778923868
2025-05-21,123521.16341743378,66351.81806009416,57169.345357339625
2025-05-22,123967.9372126828,66351.81806009416,57616.119152588646
2025-05-23,123299.94770250465,66351.81806009416,56948.129642410495
2025-05-27,125126.06459688256,66351.81806009416,58774.2465367884
2025-05-28,124826.77897735202,66351.81806009416,58474.960917257864
2025-05-29,126726.64326931888,66351.81806009416,60374.82520922473
2025-05-30,124965.58242228901,66351.81806009416,58613.764362194845
2025-06-02,125941.53566331975,66351.81806009416,59589.717603225596
2025-06-03,127607.16376364467,66351.81806009416,61255.34570355051
2025-06-04,127910.7983680254,66351.81806009416,61558.98030793123
2025-06-05,127073.64857193161,66351.81806009416,60721.83051183746
2025-06-06,127824.04373264249,66351.81806009416,61472.22567254833
2025-06-09,128218.76871833744,66351.81806009416,61866.95065824327
2025-06-10,128795.66784720137,66351.81806009416,62443.84978710721
2025-06-11,128309.81938289502,66351.81806009416,61958.00132280087
2025-06-12,129251.13961215076,66351.81806009416,62899.32155205661
2025-06-13,127936.75988793778,66351.81806009416,61584.94182784362
2025-06-16,129116.66529368566,66351.81806009416,62764.8472335915
2025-06-17,128869.40200587145,66351.81806009416,62517.583945777296
2025-06-18,129459.35470874539,66351.81806009416,63107.536648651236
2025-06-20,128752.28391005048,66351.81806009416,62400.46584995632
2025-06-23,128891.0939744469,66351.81806009416,62539.275914352744
2025-06-24,130509.12154195947,66351.81806009416,64157.30348186532
2025-06-25,133221.77363802327,133221.77363802327,0.0
2025-06-26,133221.77363802327,133221.77363802327,0.0
2025-06-27,133221.77363802327,133221.77363802327,0.0
2025-06-30,133221.77363802327,133221.77363802327,0.0
2025-07-01,133221.77363802327,133221.77363802327,0.0
2025-07-02,133221.77363802327,133221.77363802327,0.0
2025-07-03,133221.77363802327,133221.77363802327,0.0
2025-07-07,133221.77363802327,133221.77363802327,0.0
2025-07-08,133221.77363802327,133221.77363802327,0.0
2025-07-09,133221.77363802327,133221.77363802327,0.0
2025-07-10,133221.77363802327,133221.77363802327,0.0
2025-07-11,133221.77363802327,133221.77363802327,0.0
2025-07-14,133221.77363802327,133221.77363802327,0.0
2025-07-15,133221.77363802327,133221.77363802327,0.0
2025-07-16,133221.77363802327,133221.77363802327,0.0
2025-07-17,133221.77363802327,133221.77363802327,0.0
2025-07-18,133221.77363802327,133221.77363802327,0.0
2025-07-21,133221.77363802327,133221.77363802327,0.0
2025-07-22,133221.77363802327,133221.77363802327,0.0
2025-07-23,133221.77363802327,133221.77363802327,0.0
2025-07-24,133221.77363802327,133221.77363802327,0.0
